Throckmorton,Þrockmortun,♂,Lastname,-,?,mere + tūn,"Not a given name in OE. From the town in Worcestershire, from the OE stow-name ‘Þrocmeretūn’, where ‘þroc’ may come from the OE word meaning a ‘beam’ or ‘plough’. The name is borne by two old, wealthy houses of England. The name is also known online as a meme, ‘Cousin Throckmorton’. Sometimes shortened to ‘Throcky’."
Thunder,Þunder,⚥,Living,Þunor,þuner,-,"From the everyday word for the rumbling of stormy weather, or for the god who stands for it, Thunder (‘Thor’ in Old Norse)."
Thursday,Þursday,⚥,Living,-,þuner,dæġ,"Can also be spelled: Thundersday (Anglish Spelling: Þundersday). Not found as a name in OE. From the everyday word for the day of the week, named for the god and heavenly body, ‘Thunder’ (‘Thor’ in Old Norse; Interpretatio Roman from ‘Zeus’). Given to children born on the day."
Tidbald,Tidbald,♂,Quickened,Tīdbeald,tīd,beald,
Tidbert,Tidbert,♂,Quickened,Tīdbeorht,tīd,beorht,
Tidbury,Tidbury,♀,Quickened,Tīdburg,tīd,burg,
Tiddelm,Tiddelm,♂,Quickened,Tīdhelm,tīd,helm,
Tiddey,Tiddey,♂,Quickened,Tīdhēah,tīd,hēah,
Tiddolph,Tiddulf,♂,Quickened,Tīdƿulf,tīd,ƿulf,Can also be spelled: Tiddulph (Anglish Spelling: Tiddulf).
Tiddoun,Tiddune,♂,Quickened,Tīdhūn,tīd,hūn,
Tidfrith,Tidfriþ,♂,Quickened,Tīdfriþ,tīd,friþ,
Tidwald,Tidƿald,♂,Quickened,Tīdƿeald,tīd,ƿeald,
Tilbert,Tilbert,♂,Quickened,Tilbeorht,til,beorht,
Tilden,Tilden,♂,Lastname,-,til,denu,Not a given name in OE. From the OE stow-name ‘Tildenu’.
Tilford,Tilford,♂,Lastname,-,til,ford,Not a given name in OE. From the OE stow-name ‘Tilford’.
Tillar,Tillar,♂,Quickened,Tilhere,til,here,Can also be spelled: Tiller.
Tillman,Tillman,♂,Lastname,Tilmann,til,mann,
Tilred,Tilred,♂,Quickened,Tilrǣd,til,rǣd,
Tilthane,Tilþane,♂,Quickened,Tilþeġn,til,þeġn,
Tilton,Tiltun,♂,Lastname,-,til,tūn,Not a given name in OE. From the OE stow-name ‘Tiltūn’.
Tilwin,Tilƿin,♂,Quickened,Tilƿine,til,ƿine,
Titel,Titel,♂,Quickened,Tytila,?,-,"Borne by one of the forebears of the Wuffings, the kings of East Englerich, in the 500s and 600s, son of Wolfie (Ƿuffa), father of Eny (Eni), and said to be an afterbear of the god Woden."
Titman,Titman,♂,Quickened,Tytiman,?,mann,"Borne by one of the forebears of the Wuffings, kings of East Englerich, son of Casser, father of Triyil (Trygils), and said to be an afterbear of the god Woden."
Toller,Toller,♂,Lastname,-,-,-,"From the lastname, a work-name for someone who gathered tolls. Borne by English wordsmith Thomas Northcote Toller (1844–1930), whose work on ‘An Anglo-Saxon Dictionary’ with Joseph Bosworth (1788–1876) lives on as a work beyond worth, which lead to this writ on names, itself!"
Tone,Tone,♂,Lastname,Tūna,tūn,-,"From a lastname from the word that yields us ‘town’, which, as a name, meant ‘townsman’. Found as a standalone name in Old English as well. Not tied to the word for a pitch, which comes from French."
Tortar,Tortar,♂,Quickened,Torhthere,torht,here,Can also be spelled: Torter.
Tortath,Tortaþ,♂,Quickened,Torhthǣþ,torht,hǣþ,
Tortbert,Tortbert,♂,Quickened,Torhtbeorht,torht,beorht,
Tortelm,Tortelm,♂,Quickened,Torhthelm,torht,helm,
Tortfrith,Tortfriþ,♂,Quickened,Torhtfriþ,torht,friþ,
Tortils,Tortils,♂,Quickened,Torhtġīsel,torht,ġīsel,
Tortith,Tortiþ,♀,Quickened,Torhtgȳþ,torht,gȳþ,
Tortmer,Tortmer,♂,Quickened,Torhtmǣr,torht,mǣr,
Tortmund,Tortmund,♂,Quickened,Torhtmūnd,torht,mūnd,
Tortolph,Tortulf,♂,Quickened,Torhtƿulf,torht,ƿulf,Can also be spelled: Tortulph (Anglish Spelling: Tortulf).
Tortred,Tortred,♂,Quickened,Torhtrǣd,torht,rǣd,
Tortsey,Tortsey,♂,Quickened,Torhtsiġe,torht,siġe,
Tortswith,Tortsƿiþ,♀,Quickened,Torhtsƿīþ,torht,sƿīþ,
Tortwald,Tortƿald,♂,Quickened,Torhtƿeald,torht,ƿeald,
Tortwin,Tortƿin,♂,Quickened,Torhtƿine,torht,ƿine,
Townsend,Tunsend,♂,Lastname,-,tūn,ende,"Not a given name in OE. From the OE stow-name ‘Tūnesende’, meaning: town’s end."
Tree,Tree,♂,Lastname,-,trēoƿ,-,Not a given name in OE. From an OE stow-name for someone who lived near a tree. See also: Trow.
Trill,Trill,♂,Quickened,Tryġil,?,"ġīls, ġīsel","Borne by one of the forebears of the Wuffings, kings of East Englerich, son of Titman (Tytiman), father of Rothmund (Hrothmund), and said to be an afterbear of the god Woden."
Trow,Troƿ,♂,Lastname,-,trēoƿ,-,Not a given name in OE. See also: Tree.
Trowbert,Troƿbert,♂,Lastname,Trēoƿbeorht,trēoƿ,beorht,
Trowman,Troƿman,♂,Lastname,Trēoƿmann,trēoƿ,mann,
Troward,Troƿard,♂,Lastname,Trēoƿƿeard,trēoƿ,ƿeard,Borne by English bookwright Thomas Troward (1847–1916).
True,Treƿ,⚥,Living,-,trīeƿe,-,"Not a given name in OE. From the everyday word for someone who is true or trustworthy. Not a widely-borne name outside of the Puritans in the 1800s. Borne by the main player of the 1900s strip, ‘The Outbursts of Everett True’."
Truman,Treƿman,♂,Lastname,-,trīeƿe,mann,Not a given name in OE. From the lastname that comes from OE ‘Trīeƿemann’. Borne by the American leader Harry S Truman (1884–1972) and the American writer Truman Capote (1924–1984).
Trumbert,Trumbert,♂,Quickened,Trumbeorht,trum,beorht,
Trummar,Trummar,♂,Quickened,Trumhere,trum,here,Can also be spelled: Trummer.
Trumwin,Trumƿin,♂,Quickened,Trumƿine,trum,ƿine,
Tucker,Tucker,♂,Lastname,Tucca,-,-,"Can be shortened to: Tuck. From a lastname for a clothmaker (like the names Walker and Fuller). Also found in Old English, maybe from the likewise word, which meant to beat or weary someone or something (in the way that one beats cloth)."
Tuesday,Teƿsday,⚥,Living,Tīƿesdæġ,Tīƿ,dæġ,"Not found as a name in OE. From the everyday word for the day of the week, named for the god and heavenly body, ‘Tue’ or ‘Tew’ (‘Tyr’ in Old Norse; Interpretatio Roman from ‘Mars’). Given to children born on the day."
Tumbert,Tumbert,♂,Quickened,Tūnbeorht,tūn,beorht,See also: Berton.
Tunfrith,Tunfriþ,♂,Quickened,Tūnfriþ,tūn,friþ,
Tunlof,Tunloff,♂,Quickened,Tūnƿeald,tūn,lāf,
Tunman,Tunman,♂,Quickened,Tūnmann,tūn,mann,Can also be spelled: Tumman.
Tunnolph,Tunnulf,♂,Quickened,Tūnƿulf,tūn,ƿulf,Can also be spelled: Tunnulph (Anglish Spelling: Tunnulf).
Tunred,Tunred,♂,Quickened,Tūnrǣd,tūn,rǣd,
Tunrich,Tunric,♂,Quickened,Tūnrīċ,tūn,rīċ,
Tunwald,Tunƿald,♂,Quickened,Tūnƿeald,tūn,ƿeald,
Turner,Turner,♂,Lastname,-,-,-,Not a given name in OE. From the lastname for someone who turns and shapes wood.
Twilight,Tƿiligt,♀,Living,-,tƿīġe,līht,"Not a given name in OE. A latterday name, from the everyday word for the time of day."
Twyford,Tƿyford,♂,Lastname,-,tƿīġe,ford,Can also be spelled: Twiford (Anglish Spelling: Tƿiford). Not a given name in OE. From the OE stow-name ‘Tƿīġeford’.
Tye,Tye,♂,Lastname,-,-,-,"Not a given name in OE. Either as a shortening of the name ‘Tyler’, or from the lastname ‘Tye’, for someone who lived by a meadow, or a yard, from OE ‘tēah’. Likeness to the name of the English god, as found in Tuesday, is by luck."
Tyler,Tyler,⚥,Lastname,-,-,-,"Not a given name in OE. From the lastname, for someone who makes tiles. Borne by the tenth American leader, John Tyler (1790–1862)."
Upton,Uptun,♂,Lastname,-,upp,tūn,Not a given name in OE. From the OE stow-name ‘Upptūn’. Borne by the American writer and politician Upton Sinclair (1878–1968).
Wadbert,Ƿadbert,♂,Quickened,Ƿadbeorht,ƿad,beorht,
Wade,Ƿade,⚥,Lastname,Ƿada,ƿad,-,"From those who would wade through low-waters, when at a ford. Wade, or, Ƿada, was the Old English god of the seas and waters."
Waddar,Ƿaddar,♂,Quickened,Ƿadhere,ƿad,here,Can also be spelled: Wadder (Anglish Spelling: Ƿadder).
Waddolph,Ƿaddulf,♂,Quickened,Ƿadƿulf,ƿad,ƿulf,Can also be spelled: Waddulph (Anglish Spelling: Ƿaddulf).
Wadgar,Ƿadgar,♂,Quickened,Ƿadgār,ƿad,gār,
Wadward,Ƿadƿard,♂,Quickened,Ƿadgār,ƿad,gār,
Wadsworth,Ƿadsƿorþ,♂,Lastname,-,ƿad,ƿorþ,Also found as: Wordsworth (Anglish Spelling: Ƿordsƿorþ). Not a given name in OE. From the OE stow-name ‘Ƿadasƿorþ’.
Wake,Ƿake,⚥,Lastname,Ƿaċer,ƿacu,-,"From the lastname, a work-name for someone who watches or wards. A standalone name and nickname in Old English."
Walbert,Ƿalbert,♂,Quickened,Ƿealdbeorht,ƿeald,beorht,
Walbury,Ƿalbury,♀,Quickened,"Ƿaldburg, Ƿealdburg","ƿald, ƿeald",burg,Two Old English names that would likely have minged into one another over time. See also: Burwald.
Walchard,Ƿalceard,♂,Quickened,Ƿealhheard,ƿealh,heard,
Waldar,Ƿaldar,♂,Quickened,Ƿealdhere,ƿeald,here,"Can also be spelled: Walder (Anglish Spelling: Ƿalder). Kin with the Anglo-Norman name ‘Walter’. Also kin with the Latin name ‘Gualterius’, which was borrowed from Proto-Germanic. See also: Harwald."
Waldard,Ƿaldard,♂,Quickened,Ƿealdheard,ƿeald,heard,
Waldelm,Ƿaldelm,♂,Quickened,Ƿealdhelm,ƿeald,helm,See also: Helmwald.
Walden,Ƿalden,♂,Lastname,-,ƿealh,denu,Not a given name in OE. From the OE stow-name ‘Ƿealdene’.
Walder,Ƿalder,♂,Lastname,Ƿalda,ƿald,-,From a lastname that meant a wold-dweller (woods-dweller).
Waldith,Ƿaldiþ,♀,Quickened,Ƿealdgȳþ,ƿeald,gȳþ,
Waldoun,Ƿaldune,♂,Quickened,Ƿealdhūn,ƿeald,hūn,See also: Hunwald.
Waldred,Ƿaldred,♂,Quickened,Ƿealdrǣd,ƿeald,rǣd,
Waldrich,Ƿaldric,♂,Quickened,Ƿealdrīċ,ƿeald,rīċ,See also: Richwald.
Waldrith,Ƿaldriþ,♀,Quickened,Ƿealdþrȳþ,ƿeald,þrȳþ,Kin with the German name ‘Waltraud’.
Waldwin,Ƿaldƿin,♂,Quickened,Ƿealdƿin,ƿeald,ƿin,See also: Winwald.
Walfrith,Ƿalfriþ,⚥,Quickened,Ƿealdfriþ,ƿeald,friþ,See also: Frithwald.
Walgar,Ƿalgar,♂,Quickened,"Ƿælgār, Ƿealdgār","ƿæl, ƿeald",gār,Two Old English names that would likely have minged into one another over time. See also: Garwald.
Walker,Ƿalker,♂,Lastname,-,ƿealc,-,"Not a given name in OE. From a lastname for someone who make cloth, by walking on it, from OE ‘ƿealcere’. (Like the names Tucker and Fuller.)"
Wally,Ƿally,♂,Quickened,-,ƿealh,-,A shortening of names starting with ‘Wal-’. Not an Anglish name when a shortening of ‘Wallace’.
Wallard,Ƿallard,♂,Quickened,Ƿealhheard,ƿealh,heard,
Walloun,Ƿallune,♂,Quickened,Ƿealhhūn,ƿealh,hūn,
Walman,Ƿalman,♂,Quickened,Ƿealdmann,ƿeald,mann,See also: Manwald.
Walmer,Ƿalmer,♂,Quickened,Ƿealdmǣr,ƿeald,mǣr,"Kin with mainland name ‘Waldemar’, and through that tie, maybe also kin with the Slavic name ‘Vladimir’."
Walren,Ƿalren,♂,Quickened,Ƿælhræfn,ƿæl,hræfn,
Walthane,Ƿalþane,♂,Quickened,Ƿealdþeġn,ƿeald,þeġn,
Waltheaf,Ƿalþeaf,♂,Quickened,Ƿealdþēof,ƿeald,þēof,Can also be spelled: Waldeve (Anglish Spelling: Ƿaldefe) Lives on as the names ‘Waldo’ and ‘Walthall’.
Walthew,Ƿalþeƿ,⚥,Quickened,Ƿealhþēoƿ,ƿealh,þēoƿ,Borne by the Queen of the Danes in the tale of Beewolph (Beowulf).
Walton,Ƿaltun,♂,Lastname,-,"ƿald, ƿealh, ƿeall",tūn,"Not a given name in OE. From any number of OE town names, ‘Ƿaldtūn’ (woods-town), ‘Ƿealhtūn’ (welsh-town), ‘Ƿealltūn’ (wall-town)."
Wambald,Ƿambald,♂,Quickened,Ƿanbeald,ƿann,beald,
Wambert,Ƿambert,♂,Quickened,Ƿanbeorht,ƿann,beorht,
Wanfrith,Ƿanfriþ,♂,Quickened,"Ƿanfriþ, Ƿandfriþ","ƿann, ƿand",friþ,Two Old English names that would likely have minged into one another over time.
Wandolph,Ƿandulf,♂,Unfounded,*Ƿandƿulf,ƿand,ƿulf,"Can also be spelled: Wandulph (Anglish Spelling: Ƿandulf). Not found in OE. Would be kin with the name ‘Gandalf’, as borne by J. R. R. Tolkien for the name of a player in his book ‘The Lord of the Rings’."
Wanelm,Ƿanelm,♂,Quickened,Ƿanhelm,ƿann,helm,
Wanolph,Ƿanulf,♂,Quickened,Ƿanƿulf,ƿann,ƿulf,Can also be spelled: Wanulph (Anglish Spelling: Ƿanulf).
Wanyard,Ƿangeard,♂,Quickened,Ƿanġeard,ƿann,ġeard,
Warbald,Ƿarbald,♂,Quickened,Ƿarbeald,ƿaru,beald,
Warbert,Ƿarbert,♂,Quickened,Ƿarbeorht,ƿaru,beorht,See also: Bertwer.
Warbury,Ƿarbury,♀,Quickened,Ƿarburg,ƿaru,burg,See also: Burwer.
Ward,Ƿard,♂,Lastname,Ƿearda,ƿeard,-,
Wardar,Ƿardar,♂,Quickened,Ƿeardhere,ƿeard,here,"Can also be spelled: Warder (Anglish Spelling: Ƿalder). Kin with the German name ‘Werner’, and the Norman name ‘Warner’. See also: Harward."
Wardbert,Ƿardbert,♂,Quickened,Ƿeardbeorht,ƿeard,beorht,
Wardell,Ƿardell,♂,Lastname,-,ƿeard,hyll,Not a given name in OE. From the OE stow-name ‘Ƿeardhyll’.
Wardman,Ƿardman,♂,Lastname,Ƿeardmann,ƿeard,mann,See also: Manward.
Wardolph,Ƿardulf,♂,Quickened,Ƿeardƿulf,ƿeard,ƿulf,Can also be spelled: Wardulph (Anglish Spelling: Ƿardulf).
Warfrith,Ƿarfriþ,♂,Quickened,Ƿarfriþ,ƿaru,friþ,
Wargar,Ƿargar,♂,Quickened,Ƿargār,ƿaru,gār,
Warlof,Ƿarloff,♂,Quickened,Ƿarlāf,ƿaru,lāf,
Warman,Ƿarman,♂,Quickened,Ƿarmann,ƿaru,mann,
Warmar,Ƿarmar,♂,Quickened,Ƿarhere,ƿaru,here,Can also be spelled: Warmer (Anglish Spelling: Ƿarmer).
Warmod,Ƿarmod,♂,Quickened,Ƿarmōd,ƿaru,mōd,
Warmund,Ƿarmund,♂,Quickened,Ƿarmūnd,ƿaru,mūnd,"Borne by one of the forebears of the Iclings, kings of Markrich, said to be an afterbear of the god Woden, son of Warmund, and father of Offa of Angel."
Warnoth,Ƿarnoþ,♂,Quickened,Ƿarnōþ,ƿaru,nōþ,
Warrar,Ƿarrar,♂,Quickened,Ƿarhere,ƿaru,here,Can also be spelled: Warrer (Anglish Spelling: Ƿarrer). Can be shortened to: War (Ƿar).
Warrard,Ƿarrard,♂,Quickened,Ƿarheard,ƿaru,heard,Can be shortened to: Ward.
Warrelm,Ƿarrelm,♂,Quickened,Ƿarhelm,ƿaru,helm,
Warrils,Ƿarrils,♂,Quickened,Ƿarġīsel,ƿaru,ġīsel,
Warrolph,Ƿarrulf,♂,Quickened,Ƿarƿulf,ƿaru,ƿulf,Can also be spelled: Warrulph (Anglish Spelling: Ƿarrulf).
Warstan,Ƿarstan,♂,Quickened,Ƿarstān,ƿaru,stān,
Warthrith,Ƿarþriþ,♀,Quickened,Ƿærþrȳþ,ƿaru,þrȳþ,Can be shortened to: Warth (Anglish Spelling: Ƿarþ).
Warwick,Ƿarƿick,♂,Lastname,-,ƿer,ƿiċ,Not a given name in OE. From the OE stow-name ‘Ƿerƿic’.
Washington,Ƿascingtun,♂,Lastname,-,Hƿæssa (?),ing + tūn,"Not a given name in OE. From the OE stow-name ‘Hƿæssingatūn’, meaning: Hƿæssa’s town. Most often named after the American revolutionary leader George Washington (1732–1799). As a given name, borne by American writer Washington Irving (1783–1859)."
Waverley,Ƿaferley,⚥,Lastname,-,wǣfre,lēah,Can also be spelled: Waverly. Not a given name in OE. From the OE stow-name ‘Ƿǣfrelēah’.
Way,Ƿay,⚥,Lastname,Ƿeġe,ƿeġ,-,"From the lastname, for someone who lived on a way (a road). See also: Wayne."
Waybrand,Ƿaybrand,♂,Quickened,Ƿeġbrand,ƿeġ,brand,
Wayday,Ƿayday,♂,Quickened,Ƿeġdæġ,ƿeġ,dæġ,
Waygood,Ƿaygood,♂,Lastname,Ƿīġgōd,ƿīġ,gōd,Can also be spelled: Wygood (Anglish Spelling: Ƿygood). See also: Goodway.
Wayhelm,Ƿayhelm,♂,Quickened,"Ƿeġhelm, Ƿīġhelm","ƿeġ, ƿīġ",helm,Can be shortened to: Whelm (Anglish Spelling: Hƿelm). Two Old English names that would likely have minged into one another over time.
Wayhey,Ƿayhey,♂,Quickened,"Ƿeġhēah, Ƿīġhēah","ƿeġ, ƿīġ",hēah,Can be shortened to: Whey (Anglish Spelling: Hƿey). Two Old English names that would likely have minged into one another over time.
Wayland,Ƿayland,♂,Lastname,Ƿēland,ƿeġ,land,A great smith in Germanic folklore.
Wayne,Ƿayne,♂,Lastname,-,-,-,"Also found as: Wain (Anglish Spelling: Ƿain). Not a given name in OE. From the English lastname, for someone who made or rode wains (wagons). From the OE word ‘ƿæġn’, tied to the word ‘way’. (The word ‘wagon’ was borrowed into English from Netherlandish, upsetting the inborn word.) See also: Way."
Wayward,Ƿayƿard,♂,Quickened,Ƿeġƿeard,ƿeġ,ƿeard,
Webbard,Ƿebbard,♂,Quickened,Ƿæbheard,ƿæb,heard,
Webster,Ƿebster,⚥,Lastname,Ƿebbestre ♀,-,-,"Also found as: Webber (Anglish Spelling: Ƿebber). Not a given name in OE. From the lastname for someone who weaves web. Borne by American wordsmith, Noah Webster (1758–1843)."
Weck,Ƿeck,♂,Quickened,Ƿehha,-,-,"Borne by one of the forebears of the Wuffings, kings of East Englerich, son of Willem (Ƿillhelm), father of Wolfie (Ƿuffa), and said to be an afterbear of the god Woden."
Wednesday,Ƿednesday,⚥,Living,-,ƿōd,dæġ,"Not found as a name in OE. From the everyday word for the day of the week, named for the god and heavenly body, ‘Woden’ or ‘Wooden’ (‘Ođinn’ in Old Norse, Interpretatio Roman from ‘Mercury’). Given to children born on the day. See also: Woden."
Weebald,Ƿeebald,♂,Quickened,Ƿēohbeald,ƿēoh,beald,
Weebert,Ƿeebert,♂,Quickened,Ƿēohbeorht,ƿēoh,beorht,
Weehar,Ƿeehar,♂,Quickened,Ƿēohhere,ƿēoh,here,Can also be spelled: Weeher (Anglish Spelling: Ƿeeher).
Weehard,Ƿeehard,♂,Quickened,Ƿēohheard,ƿēoh,heard,
Weehelm,Ƿeehelm,♂,Quickened,Ƿēohhelm,ƿēoh,helm,
Week,Ƿeek,♂,Quickened,Ƿēohha,ƿēoh,-,Not tied to the word for a set of days.
Weestan,Ƿeestan,♂,Quickened,Ƿēohstān,ƿēoh,stān,Borne by a heleth spoken of in the great tale Beewolph (Beowulf).
Weldon,Ƿeldun,♂,Lastname,-,ƿille,"denu, dūn","Also found as: Welden (Anglish Spelling: Ƿelden). Not a given name in OE. From the OE stow-name ‘Ƿilledūn’. The latter bit could be from either OE denu (a den, dale) or dūn (a down, hill)."
Wellington,Ƿellingtun,♂,Lastname,-,Ƿeola (?),ing + tūn,"Not a given name in OE. From the OE stow-name ‘Ƿeolingatūn’. Either from the lastname, or named after Arthur Wellesley the first Duke of Wellington (1769–1852), who ended the Napoleonic wars by beating Napoleon in the Battle of Waterloo in 1815."
Welsh,Ƿelsc,♂,Lastname,-,ƿealh,-,"Not known to be a given name today, or in OE. As a given name it would be akin to the Norman names ‘Wallace’ and ‘Wallis’."
Welthrith,Ƿelþriþ,♀,Quickened,Ƿealhþrȳþ,ƿealh,þrȳþ,"Can be shortened to: Welth (Anglish Spelling: Ƿelþ), Wealth (Ƿealth)."
Welton,Ƿeltun,♂,Lastname,-,ƿille,tūn,Not a given name in OE. From the OE stow-name ‘Ƿilletūn’.
Wendy,Ƿendy,♀,Living,-,-,-,"Not a given name in OE. A latterday name, from the child's alliteration of ‘friend’, ‘fwendy-wendy’. Made well-known by a player of the 1904 play ‘Peter Pan’, by Scottish playwright J. M. Barrie (1860–1937)."
Went,Ƿent,♂,Lastname,-,ƿinter,-,Not a given name in OE. See also: Winter.
Wentar,Ƿentar,♂,Quickened,Ƿinterhere,ƿinter,here,Can also be spelled: Wenter (Anglish Spelling: Ƿenter).
Wentard,Ƿentard,♂,Quickened,Ƿinterheard,ƿinter,heard,
Wentelm,Ƿentelm,♂,Quickened,Ƿinterhelm,ƿinter,helm,
Wentfull,Ƿentfull,♂,Quickened,Ƿinterfugol,ƿinter,fugol,
Wentworth,Ƿentƿorþ,♂,Lastname,-,ƿinter,ƿorþ,Not a given name in OE. From the OE stow-name ‘Ƿinterƿorþ’.
Wesley,Ƿesley,♂,Lastname,-,ƿest,lēah,Not a given name in OE. From the OE stow-name ‘Ƿestlēah’.
Weston,Ƿestun,♂,Lastname,-,ƿest,tūn,Not a given name in OE. From the OE stow-name ‘Ƿesttūn’.
Whatbert,Hƿatbert,♂,Quickened,Hƿætbeorht,hƿæt,beorht,
Whatbury,Hƿatbury,♀,Quickened,Hƿætburg,hƿæt,burg,
Whatils,Hƿatils,♂,Quickened,Hƿætġīsel,hƿæt,ġīsel,
Whatlock,Hƿatlock,♂,Quickened,Hƿætlāc,hƿæt,lāc,
Whatman,Hƿatman,♂,Lastname,Hƿætmann,hƿæt,mann,
Whatmod,Hƿatmod,♂,Quickened,Hƿætmōd,hƿæt,mōd,
Whatmund,Hƿatmund,♂,Quickened,Hƿætmūnd,hƿæt,mūnd,
Whatnoth,Hƿatnoþ,♂,Quickened,Hƿætnōþ,hƿæt,nōþ,
Whatred,Hƿatred,♂,Quickened,Hƿætrǣd,hƿæt,rǣd,
Whaton,Hƿattun,♂,Quickened,Hƿættūn,hƿæt,tūn,
Wheatley,Hƿeatley,♂,Lastname,-,hƿǣte,lēah,Also found as: Whatley (Anglish Spelling: Hƿatley). Not a given name in OE. From the OE stow-name ‘Hƿǣtelēah’. Borne by a player in the 2011 American game ‘Portal 2’.
Wheeler,Hƿeeler,♂,Lastname,-,hƿeogul,-,Not a given name in OE. From the working name for someone who makes wheels.
Whitaker,Hƿitaker,♂,Lastname,-,hƿīt,acer,Not a given name in OE. From the OE stow-name ‘Hƿītacer’.
Whitbern,Hƿitbern,♂,Quickened,Hƿītbeorn,hƿīt,beorn,
White,Hƿite,♂,Lastname,Hƿīta,hƿīt,-,"Either from the everyday English word, or from the lastname. Borne by the main player in the 2000s TV show ‘Breaking Bad’. Kin with the German lastname ‘Weiß’, sometimes Englished as ‘Weiss’."
Whitfield,Hƿitfeeld,♂,Lastname,-,hƿīt,feld,"Not a given name in OE. From the OE stow-name ‘Hƿītfeld’. Borne by American cryptographer, Bailey Whitfield Diffie (1994 onwards)."
Whitley,Hƿitley,⚥,Lastname,-,hƿīt,lēah,Not a given name in OE. From the OE stow-name ‘Hƿītlēah’.
Whitney,Hƿitney,⚥,Lastname,-,hƿīt,nēah,Not a given name in OE. From the OE stow-name ‘Hƿītnēah’.
Whitred,Hƿitred,♂,Quickened,Hƿītrǣd,hƿīt,rǣd,
Whittis,Hƿittis,♂,Quickened,Hƿīthyse,hƿīt,hyse,
Wich,Ƿic,♂,Lastname,Ƿiċa,ƿiċ,-,"Also found as: Wick (Anglish Spelling: Ƿick), as borne by the main player in the films of the alike name. In the end, from the Latin word ‘vīcus’, meaning: a wick, a town. Sweltered as a given name, but lives on as a lastname."
Wichard,Ƿicard,♂,Quickened,Ƿiċheard,ƿiċ,heard,
Wichelm,Ƿicelm,♂,Quickened,Ƿiċhelm,ƿiċ,helm,
Wichbald,Ƿicbald,♂,Quickened,Ƿiċbeald,ƿiċ,beald,
Wichbert,Ƿicbert,♂,Quickened,Ƿiċbeorht,ƿiċ,beorht,
Wicher,Ƿicer,♂,Quickened,"Ƿiċgār, Ƿiċhere",ƿiċ,"gār, here",Two Old English names that would likely have minged into one another over time. Not tied to the Polish lastname of alike spelling.
Wiching,Ƿicing,♂,Quickened,Ƿiċing,ƿiċ,ing,
Wichnoth,Ƿicnoþ,♂,Quickened,Ƿiċnōþ,ƿiċ,nōþ,
Wicholph,Ƿiculf,♂,Quickened,Ƿiċƿulf,ƿiċ,ƿulf,Can also be spelled: Wichulph (Anglish Spelling: Ƿiculf).
Wichred,Ƿicred,♂,Quickened,Ƿiċrǣd,ƿiċ,rǣd,
Wide,Ƿide,♂,Quickened,Ƿīd,ƿīd,-,
Widkind,Ƿidkind,♂,Unfounded,*Ƿiducynd,ƿudu,-,"Not found in OE. Borne by the heathen folk heleth and freedom fighter of the (Old) Saxons in the 700s, who sought to fight off the Frankish king Charlemagne, but who lost to Charlemagne and his folkmorth of the heathen Saxons."
Widmer,Ƿidmer,♂,Living,Ƿidumǣr,ƿudu,mǣr,
Widmund,Ƿidmund,♂,Living,Ƿidumūnd,ƿudu,mūnd,
Widsith,Ƿidsiþ,♂,Quickened,Ƿīdsīþ,ƿīd,sīþ,Known by the great poem of the alike name.
Wilbald,Ƿilbald,♂,Quickened,Ƿillbeald,ƿill,beald,
Wilbert,Ƿilbert,♂,Living,Ƿillbeorht,ƿill,beorht,
Wilbrod,Ƿilbrod,♂,Quickened,Ƿillbrord,ƿill,brord,
Wilbur,Ƿilbur,♂,Lastname,-,ƿild,bār,Not a given name in OE. From the OE stow-name ‘Ƿildbār’.
Wilbury,Ƿilbury,♀,Quickened,Ƿillburg,ƿill,burg,
Wilcombe,Ƿilcombe,⚥,Lastname,Ƿillcume,ƿill,cume,Also found as: Welcome (Anglish Spelling: Ƿelcum; this name is kin with the living word of the same shape).
Wilder,Ƿilder,♂,Lastname,-,ƿild,dēor,Not a given name in OE. From the OE stow-name ‘Ƿilddēor’. Kin with the saying ‘wild deer’. Borne by American playman funnyman Gene Wilder (1933–2016).
Wildolph,Ƿildulf,♂,Quickened,Ƿildƿulf,ƿild,ƿulf,Can also be spelled: Wildulph (Anglish Spelling: Ƿildulf). Kin with the saying ‘wild wolf’.
Wilfled,Ƿilfled,♀,Quickened,Ƿillflǣd,ƿill,flǣd,
Wilford,Ƿilford,♂,Lastname,-,ƿill,ford,Not a given name in OE. From the OE stow-name ‘Ƿillford’.
Wilfred,Ƿilfred,♂,Lastname,Ƿillfriþ,ƿill,friþ,Also found as: Wilfrid (Anglish Spelling: Ƿilfrid). Borne by a holyman in the 600s. Brought back in the 1800s. The lastname ‘Wilfred’ sometimes comes from a metathesis of ‘Wilford’. Can also be spelled: Wilfrith (Anglish Spelling: Ƿilfriþ).
Wilgar,Ƿilgar,♂,Quickened,Ƿillgār,ƿill,gār,
Wilgood,Ƿilgood,♂,Quickened,Ƿillgōd,ƿill,gōd,See also: Goodwill.
Wilgrim,Ƿilgrim,♂,Quickened,Ƿillgrim,ƿill,grim,
Will,Ƿill,♂,Living,Ƿilla,ƿill,-,"A shortening of names starting with ‘Wil-’, such as ‘Willard’ and ‘Wilbur’. See also: Willie."
Willar,Ƿillar,♂,Quickened,Ƿillhere,ƿill,here,Can also be spelled: Willer (Anglish Spelling: Ƿiller).
